End_Time,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather,Weather_Year,Weather_Month,Weather_Day,Wind_Direction_CALM,Wind_Direction_E,Wind_Direction_ENE,Wind_Direction_ESE,Wind_Direction_East,Wind_Direction_N,Wind_Direction_NE,Wind_Direction_NNE,Wind_Direction_NNW,Wind_Direction_NW,Wind_Direction_North,Wind_Direction_S,Wind_Direction_SE,Wind_Direction_SSE,Wind_Direction_SSW,Wind_Direction_SW,Wind_Direction_South,Wind_Direction_VAR,Wind_Direction_Variable,Wind_Direction_W,Wind_Direction_WNW,Wind_Direction_WSW,Wind_Direction_West,Weather_Day_of_Week_Friday,Weather_Day_of_Week_Monday,Weather_Day_of_Week_Saturday,Weather_Day_of_Week_Sunday,Weather_Day_of_Week_Thursday,Weather_Day_of_Week_Tuesday,Weather_Day_of_Week_Wednesday,Severity
1115,0.972,83.0,58.0,29.89,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,118.7,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
568,0.0,55.0,72.0,29.6,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.766666666666666,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,10,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
702,0.0,47.0,56.0,29.36,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,1,74.76666666666667,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
953,0.0,43.0,100.0,29.6,3.0,0.0,0.09,0,0,0,0,0,0,0,0,1,0,0,64.36666666666666,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1142,0.131,76.0,37.0,29.96,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,154.38333333333333,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1124,0.029,45.0,76.0,30.08,10.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,797.7833333333333,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2022,11,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1225,0.252,79.0,47.0,29.8,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,166.4,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,8,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
553,0.0,78.0,81.0,29.19,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,74.78333333333333,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2019,7,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
635,1.195,86.0,69.0,29.94,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,32.5,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
493,0.778,20.0,85.0,29.07,10.0,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,243.41666666666663,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,12,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1376,0.038,35.0,85.0,29.31,1.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,162.2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2020,12,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1037,0.0,76.0,29.0,28.95,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,1,59.666666666666664,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,9,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
983,0.0,97.0,15.0,29.75,10.0,8.0,0.0,0,0,1,0,0,0,1,0,1,0,0,92.48333333333332,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,8,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1153,0.0,105.0,9.0,28.51,10.0,14.0,0.0,0,0,1,0,0,1,0,1,0,0,1,60.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1035,0.0,84.0,26.0,29.88,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,90.6,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
433,0.0,72.0,64.0,30.22,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.633333333333333,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2018,10,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1015,0.0,75.0,94.0,28.7,7.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.566666666666663,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,8,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
209,0.052,67.0,93.0,29.85,7.0,3.0,0.01,0,0,0,0,0,0,0,0,1,0,0,117.0,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2021,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
878,0.239,64.0,5.0,27.22,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,122.2,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
748,0.949,58.0,49.0,30.15,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,105.5,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,1,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
970,0.2,90.0,54.0,29.95,10.0,13.0,0.0,0,0,0,0,0,0,0,1,0,0,0,22.616666666666667,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2022,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
1209,0.0,60.0,60.0,29.51,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,117.41666666666669,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
540,0.105,43.0,89.0,29.91,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,127.9,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
470,0.0,37.0,65.0,29.6,10.0,13.0,0.0,0,0,1,0,0,0,0,1,0,0,1,61.516666666666666,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1145,2.1300001144409184,75.0,66.0,29.92,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.25,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,12,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
221,0.6899999976158142,36.0,70.0,24.93,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,134.68333333333334,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,11,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
498,0.85,44.0,53.0,28.97,10.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,141.48333333333332,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
563,0.0,80.0,76.0,29.76,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61.06666666666667,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,7,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1129,0.0,73.0,100.0,29.47,0.75,3.0,0.98,0,0,0,0,0,0,0,0,0,0,0,44.8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2019,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
126,0.064,57.0,83.0,29.78,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,162.76666666666668,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1009,0.0,77.0,26.0,29.71,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,52.583333333333336,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1132,0.588,99.0,34.0,29.23,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,27.0,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2022,6,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
284,0.243,68.0,87.0,29.0,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.55,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
913,3.054,29.0,43.0,29.54,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,145.5,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1093,0.927,71.0,61.0,29.83,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,162.41666666666666,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1362,0.6899999976158142,79.0,32.0,25.69,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,41.516666666666666,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1127,1.126,88.0,55.0,29.93,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,116.46666666666668,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
632,0.003,71.0,90.0,28.83,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,75.0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
572,0.0,79.0,82.0,29.11,10.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,92.8,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2019,7,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
701,0.03,68.0,59.0,29.25,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,77.95,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
450,2.009999990463257,75.0,100.0,29.78,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.683333333333337,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,8,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
393,0.0,63.0,45.0,28.85,10.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,1,60.11666666666667,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,10,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1131,0.68,73.0,96.0,29.82,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,798.9666666666667,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2022,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
560,0.0,61.0,78.0,30.04,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.55,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
441,0.0,57.9,93.0,30.14,8.0,4.6,0.01,0,0,1,0,0,0,0,0,0,0,1,29.833333333333332,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2017,10,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
538,0.0,58.0,78.0,29.97,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.38333333333333,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,4,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
423,0.0,52.0,93.0,29.23,0.5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.766666666666666,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2019,11,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1082,0.0,70.0,29.0,29.34,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,60.46666666666667,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2020,12,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1125,1.389,73.0,31.0,29.78,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,64.96666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
1118,0.0,82.0,45.0,29.68,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
635,0.0,54.0,55.0,29.7,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.666666666666668,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1012,0.0,66.0,59.0,30.15,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,34.28333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
823,0.0,18.0,79.0,28.68,4.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,94.16666666666669,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2019,12,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1130,0.0,73.0,66.0,28.87,10.0,16.0,0.0,0,0,1,0,0,0,0,1,0,0,1,90.05,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1022,0.009,34.0,38.0,24.16,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,73.43333333333334,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2019,12,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1174,0.0,39.0,89.0,29.68,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,60.86666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
637,2.153,55.0,93.0,28.91,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,355.25,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,9,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
413,0.047,40.0,58.0,29.59,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,131.38333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
978,0.464,96.0,7.0,28.72,10.0,3.0,0.0,0,0,0,0,1,0,0,0,0,0,0,80.2,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
340,0.0,51.0,92.0,30.1,2.0,8.0,0.0,0,0,0,0,1,0,0,0,0,0,0,29.433333333333337,9,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2021,12,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
991,0.6,59.0,24.0,29.29,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14.0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
1266,1.296,65.0,78.0,29.72,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,14.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1335,1.146,79.0,72.0,29.19,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,118.55,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,8,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
538,0.019,53.0,34.0,29.8,10.0,8.0,0.0,0,0,0,0,0,0,0,0,1,0,0,78.65,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
895,0.0,97.0,8.0,28.25,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.683333333333337,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1134,0.0,76.0,27.0,29.8,10.0,15.0,0.0,0,0,0,0,1,0,0,0,0,0,0,79.81666666666666,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1098,2.2300000190734863,81.0,34.0,29.49,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.716666666666665,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
346,0.6299999952316284,55.0,21.0,24.2,10.0,7.0,0.0,0,0,0,0,1,0,0,0,0,0,0,46.75,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
1143,0.065,84.0,46.0,29.79,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,159.16666666666666,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2021,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
525,0.005,41.0,89.0,29.87,1.0,21.0,0.0,0,0,0,0,1,0,0,0,0,0,0,34.96666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,3,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
604,30.040000915527344,69.0,87.0,28.31,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,164.41666666666666,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1373,0.068,83.0,85.0,29.76,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1637.1666666666667,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
716,0.0,16.0,62.0,29.23,7.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,34.13333333333333,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,2,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1157,0.0,66.0,33.0,28.6,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.68333333333333,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,10,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
825,0.045,85.0,59.0,30.07,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,174.0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
1091,0.0,68.0,52.0,29.21,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,60.233333333333334,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,10,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1053,0.416,33.0,61.0,28.63,10.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,206.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
650,0.0,74.0,66.0,29.23,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,124.78333333333332,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2019,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
522,0.055,62.0,60.0,30.04,10.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,148.38333333333333,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
826,0.0,55.0,80.0,30.16,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.466666666666665,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
932,1.606,89.0,52.0,29.62,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,79.03333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2021,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
198,2.661,68.0,84.0,30.33,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,388.73333333333335,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
215,0.25,59.0,75.0,29.88,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,135.63333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
