End_Time,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather,Weather_Year,Weather_Month,Weather_Day,Wind_Direction_CALM,Wind_Direction_E,Wind_Direction_ENE,Wind_Direction_ESE,Wind_Direction_East,Wind_Direction_N,Wind_Direction_NE,Wind_Direction_NNE,Wind_Direction_NNW,Wind_Direction_NW,Wind_Direction_North,Wind_Direction_S,Wind_Direction_SE,Wind_Direction_SSE,Wind_Direction_SSW,Wind_Direction_SW,Wind_Direction_South,Wind_Direction_VAR,Wind_Direction_Variable,Wind_Direction_W,Wind_Direction_WNW,Wind_Direction_WSW,Wind_Direction_West,Weather_Day_of_Week_Friday,Weather_Day_of_Week_Monday,Weather_Day_of_Week_Saturday,Weather_Day_of_Week_Sunday,Weather_Day_of_Week_Thursday,Weather_Day_of_Week_Tuesday,Weather_Day_of_Week_Wednesday,Severity
408,0.0,71.0,100.0,29.12,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.88333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
637,0.0,62.0,84.0,30.07,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
427,0.0,63.0,75.0,29.95,10.0,9.0,0.0,0,0,1,0,0,0,0,0,0,0,1,29.733333333333334,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1212,2.1400001049041752,85.0,41.0,28.92,10.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,76.2,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
279,0.0,51.0,71.0,29.34,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.416666666666668,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2022,4,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
931,0.0,84.0,51.0,29.1,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,44.61666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
560,0.0,73.0,61.0,29.44,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,1,46.03333333333333,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
543,0.0,76.0,97.0,30.04,8.0,3.0,0.03,0,0,0,0,0,0,0,0,0,0,0,29.783333333333335,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1165,0.0,96.0,44.0,29.27,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,76.61666666666666,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
332,0.0,58.0,87.0,29.96,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
317,0.0,55.0,62.0,29.75,10.0,6.0,0.0,0,0,1,0,0,0,0,0,0,0,1,64.43333333333334,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
558,0.0,87.0,77.0,29.92,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,1,43.93333333333333,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
484,0.0,78.0,84.0,29.56,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,29.45,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
532,0.0,69.0,90.0,29.69,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.8,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
694,0.0,79.0,62.0,29.61,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,1,60.38333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
411,0.0,56.0,90.0,29.34,10.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,54.45,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
262,0.0,79.0,36.0,26.97,9.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,70.05,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
542,0.0,72.0,94.0,29.14,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.7,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
801,0.0,51.0,56.0,29.34,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,49.96666666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1098,0.0,68.0,84.0,28.95,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,1,29.766666666666666,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
503,2.248,74.0,76.0,29.82,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,45.0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1037,1.134,82.0,45.0,30.11,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,45.0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
704,0.0,77.0,74.0,29.71,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,45.266666666666666,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
504,2.549999952316284,61.0,97.0,29.4,2.0,6.0,0.13,0,0,0,0,0,0,0,0,0,0,0,64.46666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
553,0.0,81.0,49.0,29.47,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
828,0.0,99.0,10.0,28.62,10.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,1,64.96666666666667,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1106,0.0,88.0,48.0,29.92,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
495,0.0,78.0,30.0,28.68,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,64.96666666666667,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
996,0.0,83.0,38.0,28.85,10.0,13.0,0.0,0,0,0,0,0,0,0,0,1,0,0,59.833333333333336,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
971,0.033,98.0,5.0,27.12,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,1,45.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
915,0.0,82.0,60.0,28.81,10.0,13.0,0.0,0,0,0,0,0,0,0,0,1,0,0,29.683333333333337,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
379,0.0,57.0,83.0,29.6,10.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,44.8,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
534,0.0,52.0,100.0,29.85,6.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,45.35,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
568,0.0,73.0,73.0,29.3,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,1,61.583333333333336,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2022,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1037,0.0,88.0,23.0,29.65,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,89.7,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
557,2.11,48.0,71.0,29.1,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2020,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
388,0.0,56.0,62.0,28.86,10.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,1,45.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
817,0.0,95.0,15.0,29.65,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,1,29.733333333333334,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
56,0.0,69.0,84.0,30.16,10.0,7.0,0.0,0,0,1,0,0,0,0,0,0,0,1,45.0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2020,3,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
494,0.0,70.0,53.0,29.48,10.0,6.0,0.0,0,0,1,0,0,0,0,0,1,0,0,61.03333333333333,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
272,0.0,57.0,83.0,28.6,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,30.866666666666667,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
729,0.0,80.0,24.0,28.69,10.0,6.0,0.0,0,0,1,0,0,0,0,0,0,0,1,45.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
554,0.0,69.0,78.0,29.48,10.0,7.0,0.0,0,0,1,0,0,0,0,0,0,0,1,29.683333333333337,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2022,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1086,0.0,85.0,57.0,29.06,10.0,9.0,0.0,0,0,1,0,0,0,0,0,0,0,1,59.61666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
498,0.0,55.0,82.0,29.15,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.81666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
379,0.0,64.0,87.0,29.84,10.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,15.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
497,0.8799999952316284,58.0,90.0,29.5,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,118.68333333333334,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1318,0.0,56.0,93.0,29.58,2.0,15.0,0.06,0,0,0,0,0,0,0,0,0,0,0,120.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,5,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1094,0.0,96.0,44.0,29.27,10.0,8.0,0.0,0,0,1,0,0,0,0,0,0,0,0,45.7,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2022,6,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
896,1.4500000476837158,94.0,47.0,29.85,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,27.016666666666666,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2022,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1078,0.0,75.0,69.0,30.08,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,24.983333333333334,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
211,0.0,59.0,78.0,29.85,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1176,0.0,74.0,21.0,27.09,10.0,10.0,0.0,0,0,1,0,0,0,0,0,0,0,1,45.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
868,0.0,47.0,80.0,29.19,10.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
523,0.0,74.0,73.0,29.34,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,1,29.7,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
315,0.0,71.0,100.0,29.45,0.5,0.0,0.34,0,0,0,0,0,0,0,0,0,0,0,63.35,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
353,0.0,71.0,84.0,29.99,10.0,5.0,0.04,0,0,1,0,0,0,0,0,0,0,1,29.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
503,0.0,71.0,66.0,29.44,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,29.416666666666668,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1236,1.81,64.0,64.0,30.1,10.0,12.0,0.0,0,0,1,0,0,0,0,0,1,0,0,15.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
522,0.0,72.0,93.0,29.46,7.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,59.75,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1108,0.0,82.0,49.0,29.36,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,79.96666666666667,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
440,0.0,65.0,37.0,27.12,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,1,29.65,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
465,0.0,75.0,89.0,29.79,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,1,57.8,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
552,0.0,81.0,62.0,29.44,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,45.88333333333333,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,8,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
531,0.0,63.0,43.0,30.04,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1438,0.0,63.0,72.0,29.25,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,139.96666666666667,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1079,0.0,86.0,58.0,28.97,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,59.75,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
556,0.0,66.0,94.0,29.27,1.0,13.0,0.14,0,0,0,0,0,0,0,0,0,0,1,29.85,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2022,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
943,1.071,69.0,90.0,29.87,10.0,6.0,0.26,0,0,0,0,0,0,0,0,0,0,0,15.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
840,0.0,75.0,15.0,27.2,10.0,7.0,0.0,0,0,1,0,0,0,0,0,0,0,1,45.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
844,0.0,76.0,56.0,29.81,10.0,15.0,0.0,0,0,1,0,0,0,0,0,0,0,1,15.0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,3,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
496,0.0,81.0,67.0,30.06,10.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,29.35,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
484,1.842,64.0,94.0,29.85,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,15.0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
292,0.0,62.0,100.0,28.94,7.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,29.666666666666668,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,7,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
502,0.0,83.0,74.0,29.95,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,46.78333333333333,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
467,0.0,37.0,53.0,29.76,10.0,8.0,0.0,0,0,0,1,0,0,0,0,0,0,0,75.6,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,4,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1183,0.0,96.0,18.0,27.09,10.0,9.0,0.0,0,0,1,0,0,1,0,0,1,0,1,45.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
529,0.0,68.0,73.0,29.89,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,59.68333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513,0.0,66.0,63.0,29.9,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,61.36666666666667,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2022,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63,0.0,56.0,90.0,29.71,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,30.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2020,6,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
587,0.0,82.0,23.0,28.29,10.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,64.96666666666667,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2020,4,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
445,0.0,59.0,90.0,29.91,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,58.18333333333333,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1190,0.0,58.0,93.0,29.28,3.0,12.0,0.01,0,0,1,0,0,0,0,1,0,0,1,15.0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,5,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
